synthetic_claim_id,batch_index,seed,s_true,n_cells,successes,failures,s_hat,ci_low,ci_high,ci_contains_s_true,tau,true_tau_class,decision,reporting_status
cal_n10_s099_0014,715,42,0.99,10,10,0,1.0,0.7224672001371109,1.0,True,0.95,Sustained,inconclusive,Unresolved
cal_n10_s099_0015,716,42,0.99,10,10,0,1.0,0.7224672001371109,1.0,True,0.95,Sustained,inconclusive,Unresolved
cal_n10_s099_0016,717,42,0.99,10,10,0,1.0,0.7224672001371109,1.0,True,0.95,Sustained,inconclusive,Unresolved
cal_n10_s099_0017,718,42,0.99,10,10,0,1.0,0.7224672001371109,1.0,True,0.95,Sustained,inconclusive,Unresolved
cal_n10_s099_0018,719,42,0.99,10,10,0,1.0,0.7224672001371109,1.0,True,0.95,Sustained,inconclusive,Unresolved
cal_n10_s099_0019,720,42,0.99,10,9,1,0.9,0.5958499732047616,0.982123786904927,False,0.95,Sustained,inconclusive,Unresolved
cal_n10_s099_0020,721,42,0.99,10,10,0,1.0,0.7224672001371109,1.0,True,0.95,Sustained,inconclusive,Unresolved
cal_n10_s099_0021,722,42,0.99,10,10,0,1.0,0.7224672001371109,1.0,True,0.95,Sustained,inconclusive,Unresolved
cal_n10_s099_0022,723,42,0.99,10,10,0,1.0,0.7224672001371109,1.0,True,0.95,Sustained,inconclusive,Unresolved
cal_n10_s099_0023,724,42,0.99,10,9,1,0.9,0.5958499732047616,0.982123786904927,False,0.95,Sustained,inconclusive,Unresolved
cal_n10_s099_0024,725,42,0.99,10,10,0,1.0,0.7224672001371109,1.0,True,0.95,Sustained,inconclusive,Unresolved
cal_n10_s099_0025,726,42,0.99,10,10,0,1.0,0.7224672001371109,1.0,True,0.95,Sustained,inconclusive,Unresolved
cal_n10_s099_0026,727,42,0.99,10,10,0,1.0,0.7224672001371109,1.0,True,0.95,Sustained,inconclusive,Unresolved
cal_n10_s099_0027,728,42,0.99,10,10,0,1.0,0.7224672001371109,1.0,True,0.95,Sustained,inconclusive,Unresolved
cal_n10_s099_0028,729,42,0.99,10,10,0,1.0,0.7224672001371109,1.0,True,0.95,Sustained,inconclusive,Unresolved
cal_n10_s099_0029,730,42,0.99,10,10,0,1.0,0.7224672001371109,1.0,True,0.95,Sustained,inconclusive,Unresolved
cal_n10_s099_0030,731,42,0.99,10,10,0,1.0,0.7224672001371109,1.0,True,0.95,Sustained,inconclusive,Unresolved
cal_n10_s099_0031,732,42,0.99,10,10,0,1.0,0.7224672001371109,1.0,True,0.95,Sustained,inconclusive,Unresolved
cal_n10_s099_0032,733,42,0.99,10,10,0,1.0,0.7224672001371109,1.0,True,0.95,Sustained,inconclusive,Unresolved
cal_n10_s099_0033,734,42,0.99,10,10,0,1.0,0.7224672001371109,1.0,True,0.95,Sustained,inconclusive,Unresolved
cal_n10_s099_0034,735,42,0.99,10,10,0,1.0,0.7224672001371109,1.0,True,0.95,Sustained,inconclusive,Unresolved
cal_n10_s099_0035,736,42,0.99,10,10,0,1.0,0.7224672001371109,1.0,True,0.95,Sustained,inconclusive,Unresolved
cal_n10_s099_0036,737,42,0.99,10,10,0,1.0,0.7224672001371109,1.0,True,0.95,Sustained,inconclusive,Unresolved
cal_n10_s099_0037,738,42,0.99,10,10,0,1.0,0.7224672001371109,1.0,True,0.95,Sustained,inconclusive,Unresolved
cal_n10_s099_0038,739,42,0.99,10,10,0,1.0,0.7224672001371109,1.0,True,0.95,Sustained,inconclusive,Unresolved
cal_n10_s099_0039,740,42,0.99,10,10,0,1.0,0.7224672001371109,1.0,True,0.95,Sustained,inconclusive,Unresolved
cal_n10_s099_0040,741,42,0.99,10,10,0,1.0,0.7224672001371109,1.0,True,0.95,Sustained,inconclusive,Unresolved
cal_n10_s099_0041,742,42,0.99,10,10,0,1.0,0.7224672001371109,1.0,True,0.95,Sustained,inconclusive,Unresolved
cal_n10_s099_0042,743,42,0.99,10,10,0,1.0,0.7224672001371109,1.0,True,0.95,Sustained,inconclusive,Unresolved
cal_n10_s099_0043,744,42,0.99,10,10,0,1.0,0.7224672001371109,1.0,True,0.95,Sustained,inconclusive,Unresolved
cal_n10_s099_0044,745,42,0.99,10,10,0,1.0,0.7224672001371109,1.0,True,0.95,Sustained,inconclusive,Unresolved
cal_n10_s099_0045,746,42,0.99,10,10,0,1.0,0.7224672001371109,1.0,True,0.95,Sustained,inconclusive,Unresolved
cal_n10_s099_0046,747,42,0.99,10,10,0,1.0,0.7224672001371109,1.0,True,0.95,Sustained,inconclusive,Unresolved
cal_n10_s099_0047,748,42,0.99,10,10,0,1.0,0.7224672001371109,1.0,True,0.95,Sustained,inconclusive,Unresolved
cal_n10_s099_0048,749,42,0.99,10,10,0,1.0,0.7224672001371109,1.0,True,0.95,Sustained,inconclusive,Unresolved
cal_n10_s099_0049,750,42,0.99,10,10,0,1.0,0.7224672001371109,1.0,True,0.95,Sustained,inconclusive,Unresolved
cal_n10_s099_0050,751,42,0.99,10,10,0,1.0,0.7224672001371109,1.0,True,0.95,Sustained,inconclusive,Unresolved
cal_n10_s099_0051,752,42,0.99,10,10,0,1.0,0.7224672001371109,1.0,True,0.95,Sustained,inconclusive,Unresolved
cal_n10_s099_0052,753,42,0.99,10,10,0,1.0,0.7224672001371109,1.0,True,0.95,Sustained,inconclusive,Unresolved
cal_n10_s099_0053,754,42,0.99,10,10,0,1.0,0.7224672001371109,1.0,True,0.95,Sustained,inconclusive,Unresolved
cal_n10_s099_0054,755,42,0.99,10,10,0,1.0,0.7224672001371109,1.0,True,0.95,Sustained,inconclusive,Unresolved
cal_n10_s099_0055,756,42,0.99,10,10,0,1.0,0.7224672001371109,1.0,True,0.95,Sustained,inconclusive,Unresolved
cal_n10_s099_0056,757,42,0.99,10,10,0,1.0,0.7224672001371109,1.0,True,0.95,Sustained,inconclusive,Unresolved
cal_n10_s099_0057,758,42,0.99,10,9,1,0.9,0.5958499732047616,0.982123786904927,False,0.95,Sustained,inconclusive,Unresolved
cal_n10_s099_0058,759,42,0.99,10,10,0,1.0,0.7224672001371109,1.0,True,0.95,Sustained,inconclusive,Unresolved
cal_n10_s099_0059,760,42,0.99,10,10,0,1.0,0.7224672001371109,1.0,True,0.95,Sustained,inconclusive,Unresolved
cal_n10_s099_0060,761,42,0.99,10,10,0,1.0,0.7224672001371109,1.0,True,0.95,Sustained,inconclusive,Unresolved
cal_n10_s099_0061,762,42,0.99,10,10,0,1.0,0.7224672001371109,1.0,True,0.95,Sustained,inconclusive,Unresolved
cal_n10_s099_0062,763,42,0.99,10,10,0,1.0,0.7224672001371109,1.0,True,0.95,Sustained,inconclusive,Unresolved
cal_n10_s099_0063,764,42,0.99,10,10,0,1.0,0.7224672001371109,1.0,True,0.95,Sustained,inconclusive,Unresolved
cal_n10_s099_0064,765,42,0.99,10,9,1,0.9,0.5958499732047616,0.982123786904927,False,0.95,Sustained,inconclusive,Unresolved
cal_n10_s099_0065,766,42,0.99,10,10,0,1.0,0.7224672001371109,1.0,True,0.95,Sustained,inconclusive,Unresolved
cal_n10_s099_0066,767,42,0.99,10,10,0,1.0,0.7224672001371109,1.0,True,0.95,Sustained,inconclusive,Unresolved
cal_n10_s099_0067,768,42,0.99,10,10,0,1.0,0.7224672001371109,1.0,True,0.95,Sustained,inconclusive,Unresolved
cal_n10_s099_0068,769,42,0.99,10,10,0,1.0,0.7224672001371109,1.0,True,0.95,Sustained,inconclusive,Unresolved
cal_n10_s099_0069,770,42,0.99,10,10,0,1.0,0.7224672001371109,1.0,True,0.95,Sustained,inconclusive,Unresolved
cal_n10_s099_0070,771,42,0.99,10,10,0,1.0,0.7224672001371109,1.0,True,0.95,Sustained,inconclusive,Unresolved
cal_n10_s099_0071,772,42,0.99,10,10,0,1.0,0.7224672001371109,1.0,True,0.95,Sustained,inconclusive,Unresolved
cal_n10_s099_0072,773,42,0.99,10,10,0,1.0,0.7224672001371109,1.0,True,0.95,Sustained,inconclusive,Unresolved
cal_n10_s099_0073,774,42,0.99,10,10,0,1.0,0.7224672001371109,1.0,True,0.95,Sustained,inconclusive,Unresolved
cal_n10_s099_0074,775,42,0.99,10,10,0,1.0,0.7224672001371109,1.0,True,0.95,Sustained,inconclusive,Unresolved
cal_n10_s099_0075,776,42,0.99,10,10,0,1.0,0.7224672001371109,1.0,True,0.95,Sustained,inconclusive,Unresolved
cal_n10_s099_0076,777,42,0.99,10,10,0,1.0,0.7224672001371109,1.0,True,0.95,Sustained,inconclusive,Unresolved
cal_n10_s099_0077,778,42,0.99,10,10,0,1.0,0.7224672001371109,1.0,True,0.95,Sustained,inconclusive,Unresolved
cal_n10_s099_0078,779,42,0.99,10,10,0,1.0,0.7224672001371109,1.0,True,0.95,Sustained,inconclusive,Unresolved
cal_n10_s099_0079,780,42,0.99,10,10,0,1.0,0.7224672001371109,1.0,True,0.95,Sustained,inconclusive,Unresolved
cal_n10_s099_0080,781,42,0.99,10,10,0,1.0,0.7224672001371109,1.0,True,0.95,Sustained,inconclusive,Unresolved
cal_n10_s099_0081,782,42,0.99,10,9,1,0.9,0.5958499732047616,0.982123786904927,False,0.95,Sustained,inconclusive,Unresolved
cal_n10_s099_0082,783,42,0.99,10,10,0,1.0,0.7224672001371109,1.0,True,0.95,Sustained,inconclusive,Unresolved
cal_n10_s099_0083,784,42,0.99,10,10,0,1.0,0.7224672001371109,1.0,True,0.95,Sustained,inconclusive,Unresolved
cal_n10_s099_0084,785,42,0.99,10,9,1,0.9,0.5958499732047616,0.982123786904927,False,0.95,Sustained,inconclusive,Unresolved
cal_n10_s099_0085,786,42,0.99,10,10,0,1.0,0.7224672001371109,1.0,True,0.95,Sustained,inconclusive,Unresolved
cal_n10_s099_0086,787,42,0.99,10,10,0,1.0,0.7224672001371109,1.0,True,0.95,Sustained,inconclusive,Unresolved
cal_n10_s099_0087,788,42,0.99,10,10,0,1.0,0.7224672001371109,1.0,True,0.95,Sustained,inconclusive,Unresolved
cal_n10_s099_0088,789,42,0.99,10,10,0,1.0,0.7224672001371109,1.0,True,0.95,Sustained,inconclusive,Unresolved
cal_n10_s099_0089,790,42,0.99,10,10,0,1.0,0.7224672001371109,1.0,True,0.95,Sustained,inconclusive,Unresolved
cal_n10_s099_0090,791,42,0.99,10,10,0,1.0,0.7224672001371109,1.0,True,0.95,Sustained,inconclusive,Unresolved
cal_n10_s099_0091,792,42,0.99,10,10,0,1.0,0.7224672001371109,1.0,True,0.95,Sustained,inconclusive,Unresolved
cal_n10_s099_0092,793,42,0.99,10,10,0,1.0,0.7224672001371109,1.0,True,0.95,Sustained,inconclusive,Unresolved
cal_n10_s099_0093,794,42,0.99,10,10,0,1.0,0.7224672001371109,1.0,True,0.95,Sustained,inconclusive,Unresolved
cal_n10_s099_0094,795,42,0.99,10,10,0,1.0,0.7224672001371109,1.0,True,0.95,Sustained,inconclusive,Unresolved
cal_n10_s099_0095,796,42,0.99,10,10,0,1.0,0.7224672001371109,1.0,True,0.95,Sustained,inconclusive,Unresolved
cal_n10_s099_0096,797,42,0.99,10,10,0,1.0,0.7224672001371109,1.0,True,0.95,Sustained,inconclusive,Unresolved
cal_n10_s099_0097,798,42,0.99,10,10,0,1.0,0.7224672001371109,1.0,True,0.95,Sustained,inconclusive,Unresolved
cal_n10_s099_0098,799,42,0.99,10,10,0,1.0,0.7224672001371109,1.0,True,0.95,Sustained,inconclusive,Unresolved
cal_n10_s099_0099,800,42,0.99,10,10,0,1.0,0.7224672001371109,1.0,True,0.95,Sustained,inconclusive,Unresolved
cal_n10_s099_0100,801,42,0.99,10,10,0,1.0,0.7224672001371109,1.0,True,0.95,Sustained,inconclusive,Unresolved
cal_n10_s099_0101,802,42,0.99,10,10,0,1.0,0.7224672001371109,1.0,True,0.95,Sustained,inconclusive,Unresolved
cal_n10_s099_0102,803,42,0.99,10,10,0,1.0,0.7224672001371109,1.0,True,0.95,Sustained,inconclusive,Unresolved
cal_n10_s099_0103,804,42,0.99,10,10,0,1.0,0.7224672001371109,1.0,True,0.95,Sustained,inconclusive,Unresolved
cal_n10_s099_0104,805,42,0.99,10,10,0,1.0,0.7224672001371109,1.0,True,0.95,Sustained,inconclusive,Unresolved
cal_n10_s099_0105,806,42,0.99,10,10,0,1.0,0.7224672001371109,1.0,True,0.95,Sustained,inconclusive,Unresolved
cal_n10_s099_0106,807,42,0.99,10,10,0,1.0,0.7224672001371109,1.0,True,0.95,Sustained,inconclusive,Unresolved
cal_n10_s099_0107,808,42,0.99,10,10,0,1.0,0.7224672001371109,1.0,True,0.95,Sustained,inconclusive,Unresolved
cal_n10_s099_0108,809,42,0.99,10,10,0,1.0,0.7224672001371109,1.0,True,0.95,Sustained,inconclusive,Unresolved
cal_n10_s099_0109,810,42,0.99,10,9,1,0.9,0.5958499732047616,0.982123786904927,False,0.95,Sustained,inconclusive,Unresolved
cal_n10_s099_0110,811,42,0.99,10,10,0,1.0,0.7224672001371109,1.0,True,0.95,Sustained,inconclusive,Unresolved
cal_n10_s099_0111,812,42,0.99,10,10,0,1.0,0.7224672001371109,1.0,True,0.95,Sustained,inconclusive,Unresolved
cal_n10_s099_0112,813,42,0.99,10,9,1,0.9,0.5958499732047616,0.982123786904927,False,0.95,Sustained,inconclusive,Unresolved
cal_n10_s099_0113,814,42,0.99,10,10,0,1.0,0.7224672001371109,1.0,True,0.95,Sustained,inconclusive,Unresolved
cal_n10_s099_0114,815,42,0.99,10,10,0,1.0,0.7224672001371109,1.0,True,0.95,Sustained,inconclusive,Unresolved
cal_n10_s099_0115,816,42,0.99,10,10,0,1.0,0.7224672001371109,1.0,True,0.95,Sustained,inconclusive,Unresolved
cal_n10_s099_0116,817,42,0.99,10,10,0,1.0,0.7224672001371109,1.0,True,0.95,Sustained,inconclusive,Unresolved
cal_n10_s099_0117,818,42,0.99,10,10,0,1.0,0.7224672001371109,1.0,True,0.95,Sustained,inconclusive,Unresolved
cal_n10_s099_0118,819,42,0.99,10,10,0,1.0,0.7224672001371109,1.0,True,0.95,Sustained,inconclusive,Unresolved
cal_n10_s099_0119,820,42,0.99,10,10,0,1.0,0.7224672001371109,1.0,True,0.95,Sustained,inconclusive,Unresolved
cal_n10_s099_0120,821,42,0.99,10,10,0,1.0,0.7224672001371109,1.0,True,0.95,Sustained,inconclusive,Unresolved
cal_n10_s099_0121,822,42,0.99,10,10,0,1.0,0.7224672001371109,1.0,True,0.95,Sustained,inconclusive,Unresolved
cal_n10_s099_0122,823,42,0.99,10,10,0,1.0,0.7224672001371109,1.0,True,0.95,Sustained,inconclusive,Unresolved
cal_n10_s099_0123,824,42,0.99,10,10,0,1.0,0.7224672001371109,1.0,True,0.95,Sustained,inconclusive,Unresolved
cal_n10_s099_0124,825,42,0.99,10,10,0,1.0,0.7224672001371109,1.0,True,0.95,Sustained,inconclusive,Unresolved
cal_n10_s099_0125,826,42,0.99,10,10,0,1.0,0.7224672001371109,1.0,True,0.95,Sustained,inconclusive,Unresolved
cal_n10_s099_0126,827,42,0.99,10,10,0,1.0,0.7224672001371109,1.0,True,0.95,Sustained,inconclusive,Unresolved
cal_n10_s099_0127,828,42,0.99,10,10,0,1.0,0.7224672001371109,1.0,True,0.95,Sustained,inconclusive,Unresolved
cal_n10_s099_0128,829,42,0.99,10,10,0,1.0,0.7224672001371109,1.0,True,0.95,Sustained,inconclusive,Unresolved
cal_n10_s099_0129,830,42,0.99,10,10,0,1.0,0.7224672001371109,1.0,True,0.95,Sustained,inconclusive,Unresolved
cal_n10_s099_0130,831,42,0.99,10,10,0,1.0,0.7224672001371109,1.0,True,0.95,Sustained,inconclusive,Unresolved
cal_n10_s099_0131,832,42,0.99,10,10,0,1.0,0.7224672001371109,1.0,True,0.95,Sustained,inconclusive,Unresolved
cal_n10_s099_0132,833,42,0.99,10,10,0,1.0,0.7224672001371109,1.0,True,0.95,Sustained,inconclusive,Unresolved
cal_n10_s099_0133,834,42,0.99,10,10,0,1.0,0.7224672001371109,1.0,True,0.95,Sustained,inconclusive,Unresolved
cal_n10_s099_0134,835,42,0.99,10,10,0,1.0,0.7224672001371109,1.0,True,0.95,Sustained,inconclusive,Unresolved
cal_n10_s099_0135,836,42,0.99,10,10,0,1.0,0.7224672001371109,1.0,True,0.95,Sustained,inconclusive,Unresolved
cal_n10_s099_0136,837,42,0.99,10,10,0,1.0,0.7224672001371109,1.0,True,0.95,Sustained,inconclusive,Unresolved
cal_n10_s099_0137,838,42,0.99,10,9,1,0.9,0.5958499732047616,0.982123786904927,False,0.95,Sustained,inconclusive,Unresolved
cal_n10_s099_0138,839,42,0.99,10,10,0,1.0,0.7224672001371109,1.0,True,0.95,Sustained,inconclusive,Unresolved
cal_n10_s099_0139,840,42,0.99,10,10,0,1.0,0.7224672001371109,1.0,True,0.95,Sustained,inconclusive,Unresolved
cal_n10_s099_0140,841,42,0.99,10,10,0,1.0,0.7224672001371109,1.0,True,0.95,Sustained,inconclusive,Unresolved
cal_n10_s099_0141,842,42,0.99,10,10,0,1.0,0.7224672001371109,1.0,True,0.95,Sustained,inconclusive,Unresolved
cal_n10_s099_0142,843,42,0.99,10,10,0,1.0,0.7224672001371109,1.0,True,0.95,Sustained,inconclusive,Unresolved
cal_n10_s099_0143,844,42,0.99,10,10,0,1.0,0.7224672001371109,1.0,True,0.95,Sustained,inconclusive,Unresolved
cal_n10_s099_0144,845,42,0.99,10,10,0,1.0,0.7224672001371109,1.0,True,0.95,Sustained,inconclusive,Unresolved
cal_n10_s099_0145,846,42,0.99,10,10,0,1.0,0.7224672001371109,1.0,True,0.95,Sustained,inconclusive,Unresolved
cal_n10_s099_0146,847,42,0.99,10,10,0,1.0,0.7224672001371109,1.0,True,0.95,Sustained,inconclusive,Unresolved
cal_n10_s099_0147,848,42,0.99,10,10,0,1.0,0.7224672001371109,1.0,True,0.95,Sustained,inconclusive,Unresolved
cal_n10_s099_0148,849,42,0.99,10,10,0,1.0,0.7224672001371109,1.0,True,0.95,Sustained,inconclusive,Unresolved
cal_n10_s099_0149,850,42,0.99,10,9,1,0.9,0.5958499732047616,0.982123786904927,False,0.95,Sustained,inconclusive,Unresolved
cal_n10_s099_0150,851,42,0.99,10,10,0,1.0,0.7224672001371109,1.0,True,0.95,Sustained,inconclusive,Unresolved
cal_n10_s099_0151,852,42,0.99,10,10,0,1.0,0.7224672001371109,1.0,True,0.95,Sustained,inconclusive,Unresolved
cal_n10_s099_0152,853,42,0.99,10,10,0,1.0,0.7224672001371109,1.0,True,0.95,Sustained,inconclusive,Unresolved
cal_n10_s099_0153,854,42,0.99,10,9,1,0.9,0.5958499732047616,0.982123786904927,False,0.95,Sustained,inconclusive,Unresolved
cal_n10_s099_0154,855,42,0.99,10,10,0,1.0,0.7224672001371109,1.0,True,0.95,Sustained,inconclusive,Unresolved
cal_n10_s099_0155,856,42,0.99,10,10,0,1.0,0.7224672001371109,1.0,True,0.95,Sustained,inconclusive,Unresolved
cal_n10_s099_0156,857,42,0.99,10,10,0,1.0,0.7224672001371109,1.0,True,0.95,Sustained,inconclusive,Unresolved
cal_n10_s099_0157,858,42,0.99,10,10,0,1.0,0.7224672001371109,1.0,True,0.95,Sustained,inconclusive,Unresolved
cal_n10_s099_0158,859,42,0.99,10,10,0,1.0,0.7224672001371109,1.0,True,0.95,Sustained,inconclusive,Unresolved
cal_n10_s099_0159,860,42,0.99,10,10,0,1.0,0.7224672001371109,1.0,True,0.95,Sustained,inconclusive,Unresolved
cal_n10_s099_0160,861,42,0.99,10,10,0,1.0,0.7224672001371109,1.0,True,0.95,Sustained,inconclusive,Unresolved
cal_n10_s099_0161,862,42,0.99,10,10,0,1.0,0.7224672001371109,1.0,True,0.95,Sustained,inconclusive,Unresolved
cal_n10_s099_0162,863,42,0.99,10,10,0,1.0,0.7224672001371109,1.0,True,0.95,Sustained,inconclusive,Unresolved
cal_n10_s099_0163,864,42,0.99,10,10,0,1.0,0.7224672001371109,1.0,True,0.95,Sustained,inconclusive,Unresolved
cal_n10_s099_0164,865,42,0.99,10,10,0,1.0,0.7224672001371109,1.0,True,0.95,Sustained,inconclusive,Unresolved
cal_n10_s099_0165,866,42,0.99,10,10,0,1.0,0.7224672001371109,1.0,True,0.95,Sustained,inconclusive,Unresolved
cal_n10_s099_0166,867,42,0.99,10,10,0,1.0,0.7224672001371109,1.0,True,0.95,Sustained,inconclusive,Unresolved
cal_n10_s099_0167,868,42,0.99,10,10,0,1.0,0.7224672001371109,1.0,True,0.95,Sustained,inconclusive,Unresolved
cal_n10_s099_0168,869,42,0.99,10,10,0,1.0,0.7224672001371109,1.0,True,0.95,Sustained,inconclusive,Unresolved
cal_n10_s099_0169,870,42,0.99,10,10,0,1.0,0.7224672001371109,1.0,True,0.95,Sustained,inconclusive,Unresolved
cal_n10_s099_0170,871,42,0.99,10,10,0,1.0,0.7224672001371109,1.0,True,0.95,Sustained,inconclusive,Unresolved
cal_n10_s099_0171,872,42,0.99,10,10,0,1.0,0.7224672001371109,1.0,True,0.95,Sustained,inconclusive,Unresolved
cal_n10_s099_0172,873,42,0.99,10,9,1,0.9,0.5958499732047616,0.982123786904927,False,0.95,Sustained,inconclusive,Unresolved
cal_n10_s099_0173,874,42,0.99,10,10,0,1.0,0.7224672001371109,1.0,True,0.95,Sustained,inconclusive,Unresolved
cal_n10_s099_0174,875,42,0.99,10,10,0,1.0,0.7224672001371109,1.0,True,0.95,Sustained,inconclusive,Unresolved
cal_n10_s099_0175,876,42,0.99,10,10,0,1.0,0.7224672001371109,1.0,True,0.95,Sustained,inconclusive,Unresolved
cal_n10_s099_0176,877,42,0.99,10,10,0,1.0,0.7224672001371109,1.0,True,0.95,Sustained,inconclusive,Unresolved
cal_n10_s099_0177,878,42,0.99,10,10,0,1.0,0.7224672001371109,1.0,True,0.95,Sustained,inconclusive,Unresolved
cal_n10_s099_0178,879,42,0.99,10,10,0,1.0,0.7224672001371109,1.0,True,0.95,Sustained,inconclusive,Unresolved
cal_n10_s099_0179,880,42,0.99,10,10,0,1.0,0.7224672001371109,1.0,True,0.95,Sustained,inconclusive,Unresolved
cal_n10_s099_0180,881,42,0.99,10,10,0,1.0,0.7224672001371109,1.0,True,0.95,Sustained,inconclusive,Unresolved
cal_n10_s099_0181,882,42,0.99,10,10,0,1.0,0.7224672001371109,1.0,True,0.95,Sustained,inconclusive,Unresolved
cal_n10_s099_0182,883,42,0.99,10,9,1,0.9,0.5958499732047616,0.982123786904927,False,0.95,Sustained,inconclusive,Unresolved
cal_n10_s099_0183,884,42,0.99,10,10,0,1.0,0.7224672001371109,1.0,True,0.95,Sustained,inconclusive,Unresolved
cal_n10_s099_0184,885,42,0.99,10,10,0,1.0,0.7224672001371109,1.0,True,0.95,Sustained,inconclusive,Unresolved
cal_n10_s099_0185,886,42,0.99,10,10,0,1.0,0.7224672001371109,1.0,True,0.95,Sustained,inconclusive,Unresolved
cal_n10_s099_0186,887,42,0.99,10,10,0,1.0,0.7224672001371109,1.0,True,0.95,Sustained,inconclusive,Unresolved
cal_n10_s099_0187,888,42,0.99,10,10,0,1.0,0.7224672001371109,1.0,True,0.95,Sustained,inconclusive,Unresolved
cal_n10_s099_0188,889,42,0.99,10,10,0,1.0,0.7224672001371109,1.0,True,0.95,Sustained,inconclusive,Unresolved
cal_n10_s099_0189,890,42,0.99,10,10,0,1.0,0.7224672001371109,1.0,True,0.95,Sustained,inconclusive,Unresolved
cal_n10_s099_0190,891,42,0.99,10,10,0,1.0,0.7224672001371109,1.0,True,0.95,Sustained,inconclusive,Unresolved
cal_n10_s099_0191,892,42,0.99,10,9,1,0.9,0.5958499732047616,0.982123786904927,False,0.95,Sustained,inconclusive,Unresolved
cal_n10_s099_0192,893,42,0.99,10,10,0,1.0,0.7224672001371109,1.0,True,0.95,Sustained,inconclusive,Unresolved
cal_n10_s099_0193,894,42,0.99,10,10,0,1.0,0.7224672001371109,1.0,True,0.95,Sustained,inconclusive,Unresolved
cal_n10_s099_0194,895,42,0.99,10,10,0,1.0,0.7224672001371109,1.0,True,0.95,Sustained,inconclusive,Unresolved
cal_n10_s099_0195,896,42,0.99,10,10,0,1.0,0.7224672001371109,1.0,True,0.95,Sustained,inconclusive,Unresolved
cal_n10_s099_0196,897,42,0.99,10,10,0,1.0,0.7224672001371109,1.0,True,0.95,Sustained,inconclusive,Unresolved
cal_n10_s099_0197,898,42,0.99,10,10,0,1.0,0.7224672001371109,1.0,True,0.95,Sustained,inconclusive,Unresolved
cal_n10_s099_0198,899,42,0.99,10,10,0,1.0,0.7224672001371109,1.0,True,0.95,Sustained,inconclusive,Unresolved
cal_n10_s099_0199,900,42,0.99,10,10,0,1.0,0.7224672001371109,1.0,True,0.95,Sustained,inconclusive,Unresolved
cal_n10_s10_0000,901,42,1.0,10,10,0,1.0,0.7224672001371109,1.0,True,0.95,Sustained,inconclusive,Unresolved
cal_n10_s10_0001,902,42,1.0,10,10,0,1.0,0.7224672001371109,1.0,True,0.95,Sustained,inconclusive,Unresolved
cal_n10_s10_0002,903,42,1.0,10,10,0,1.0,0.7224672001371109,1.0,True,0.95,Sustained,inconclusive,Unresolved
cal_n10_s10_0003,904,42,1.0,10,10,0,1.0,0.7224672001371109,1.0,True,0.95,Sustained,inconclusive,Unresolved
cal_n10_s10_0004,905,42,1.0,10,10,0,1.0,0.7224672001371109,1.0,True,0.95,Sustained,inconclusive,Unresolved
cal_n10_s10_0005,906,42,1.0,10,10,0,1.0,0.7224672001371109,1.0,True,0.95,Sustained,inconclusive,Unresolved
cal_n10_s10_0006,907,42,1.0,10,10,0,1.0,0.7224672001371109,1.0,True,0.95,Sustained,inconclusive,Unresolved
cal_n10_s10_0007,908,42,1.0,10,10,0,1.0,0.7224672001371109,1.0,True,0.95,Sustained,inconclusive,Unresolved
cal_n10_s10_0008,909,42,1.0,10,10,0,1.0,0.7224672001371109,1.0,True,0.95,Sustained,inconclusive,Unresolved
cal_n10_s10_0009,910,42,1.0,10,10,0,1.0,0.7224672001371109,1.0,True,0.95,Sustained,inconclusive,Unresolved
cal_n10_s10_0010,911,42,1.0,10,10,0,1.0,0.7224672001371109,1.0,True,0.95,Sustained,inconclusive,Unresolved
